tconst	averageRating	numVotes
tt0026221	6.3	331
tt0026222	6.1	187
tt0026223	5.3	33
tt0026225	6.6	21
tt0026226	6.1	711
tt0026230	4.8	352
tt0026231	4.9	86
tt0026232	5.8	29
tt0026233	7.1	550
tt0026234	7.0	21
tt0026237	5.0	65
tt0026238	6.4	80
tt0026239	6.3	14
tt0026240	5.4	17
tt0026241	5.5	49
tt0026242	5.8	51
tt0026243	5.7	39
tt0026244	5.2	46
tt0026245	6.4	167
tt0026246	7.0	1544
tt0026247	5.9	27
tt0026249	6.6	914
tt0026250	7.1	54
tt0026252	6.9	1519
tt0026253	5.4	25
tt0026254	5.3	32
tt0026256	7.1	14
tt0026257	6.7	157
tt0026258	6.1	78
tt0026259	5.8	63
tt0026260	6.2	12
tt0026261	7.0	2536
tt0026262	6.6	643
tt0026263	6.2	20
tt0026264	6.7	645
tt0026266	7.4	3457
tt0026267	5.2	911
tt0026268	5.2	18
tt0026269	6.1	22
tt0026270	6.4	14
tt0026271	5.8	14
tt0026272	3.1	31
tt0026273	5.4	753
tt0026274	6.4	71
tt0026275	6.0	307
tt0026276	7.0	2697
tt0026277	6.8	169
tt0026279	5.2	73
tt0026280	6.4	101
tt0026282	7.4	20
tt0026283	7.2	163
tt0026284	7.2	39
tt0026285	6.6	89
tt0026286	4.6	11
tt0026287	6.4	57
tt0026289	6.2	273
tt0026291	5.5	152
tt0026292	6.7	151
tt0026293	6.5	310
tt0026294	6.6	17
tt0026298	4.8	10
tt0026300	7.0	14
tt0026301	6.2	105
tt0026302	5.7	97
tt0026303	7.2	144
tt0026304	6.9	17
tt0026305	4.7	27
tt0026307	6.1	25
tt0026308	5.8	11
tt0026309	5.9	13
tt0026310	6.0	98
tt0026311	7.2	38
tt0026312	6.9	91
tt0026313	5.8	214
tt0026314	6.9	32
tt0026315	5.9	127
tt0026316	6.8	13
tt0026319	7.3	30
tt0026320	5.8	76
tt0026321	6.3	9
tt0026324	7.0	22
tt0026325	6.9	94
tt0026328	4.9	238
tt0026329	7.3	66
tt0026330	6.4	5
tt0026331	6.5	13
tt0026332	7.0	7
tt0026333	6.2	92
tt0026334	6.9	9
tt0026335	6.4	16
tt0026336	7.1	9
tt0026337	7.3	26
tt0026338	6.4	301
tt0026341	6.2	34
tt0026343	6.4	139
tt0026348	6.4	7
tt0026349	5.0	21
tt0026350	5.8	11
tt0026352	6.4	56
tt0026353	5.5	23
tt0026354	6.5	12
tt0026355	7.3	9
tt0026356	5.2	14
tt0026358	5.7	79
tt0026359	6.0	76
tt0026360	5.0	27
tt0026361	7.0	405
tt0026362	7.2	994
tt0026363	6.0	171
tt0026366	5.5	17
tt0026367	5.5	36
tt0026368	5.9	14
tt0026369	6.0	156
tt0026370	5.3	64
tt0026373	6.6	224
tt0026374	7.2	200
tt0026375	6.3	7
tt0026377	6.3	123
tt0026378	6.4	139
tt0026379	6.5	21
tt0026381	6.8	10
tt0026383	4.8	44
tt0026385	6.2	472
tt0026386	4.8	13
tt0026387	3.6	15
tt0026388	6.7	1087
tt0026389	5.7	9
tt0026392	6.1	10
tt0026393	7.2	3211
tt0026394	5.9	264
tt0026396	6.5	12
tt0026399	6.9	25
tt0026400	6.8	266
tt0026402	6.5	119
tt0026403	6.2	107
tt0026405	5.5	33
tt0026406	6.8	1561
tt0026407	5.5	33
tt0026408	5.2	11
tt0026409	6.7	432
tt0026410	7.1	24
tt0026411	6.1	24
tt0026412	5.8	32
tt0026413	6.9	906
tt0026414	6.6	8
tt0026415	7.1	11
tt0026416	7.1	292
tt0026417	5.8	471
tt0026418	6.2	281
tt0026419	6.7	367
tt0026420	6.1	120
tt0026421	7.0	2279
tt0026422	6.2	366
tt0026423	7.0	728
tt0026424	7.6	1082
tt0026425	6.5	53
tt0026426	6.7	287
tt0026431	6.2	148
tt0026432	5.6	112
tt0026433	6.5	8
tt0026435	6.7	74
tt0026436	5.9	43
tt0026437	5.9	16
tt0026438	6.4	43
tt0026440	6.3	7
tt0026443	3.3	13
tt0026444	6.6	173
tt0026445	5.1	30
tt0026446	7.1	145
tt0026447	5.9	53
tt0026448	5.3	9
tt0026449	6.8	31
tt0026450	6.2	6
tt0026452	7.1	1384
tt0026453	5.8	11
tt0026455	5.8	65
tt0026456	4.9	27
tt0026457	6.4	98
tt0026458	6.3	61
tt0026460	6.6	23
tt0026462	6.8	13
tt0026465	6.4	124
tt0026466	5.5	43
tt0026467	4.2	6
tt0026468	5.3	51
tt0026470	5.0	22
tt0026471	5.8	33
tt0026472	6.2	81
tt0026474	5.0	12
tt0026475	5.6	9
tt0026476	6.8	6
tt0026477	7.2	13
tt0026478	6.4	53
tt0026479	8.2	704
tt0026480	6.4	9
tt0026481	5.8	281
tt0026482	6.3	47
tt0026484	6.1	21
tt0026485	6.7	55
tt0026486	6.1	68
tt0026487	5.3	29
tt0026488	6.1	31
tt0026489	4.8	32
tt0026491	6.3	96
tt0026492	5.8	38
tt0026493	7.0	225
tt0026494	7.6	534
tt0026496	5.3	43
tt0026497	6.4	520
tt0026499	6.4	147
tt0026500	6.6	7
tt0026502	5.5	64
tt0026503	6.9	193
tt0026504	6.5	6
tt0026505	6.3	168
tt0026506	5.8	13
tt0026507	5.5	376
tt0026508	6.8	309
tt0026509	6.2	8
tt0026510	6.2	385
tt0026512	5.0	81
tt0026513	4.5	10
tt0026514	7.2	11
tt0026516	7.3	20
tt0026517	7.2	22
tt0026518	7.0	12
tt0026519	7.0	959
tt0026520	4.6	10
tt0026521	6.9	15
tt0026523	6.1	235
tt0026524	6.8	97
tt0026525	6.4	315
tt0026527	8.2	5
tt0026529	7.5	5223
tt0026530	7.1	28
tt0026531	5.6	25
tt0026532	5.3	67
tt0026533	4.6	70
tt0026534	6.3	550
tt0026535	5.6	14
tt0026536	5.4	41
tt0026538	6.7	20
tt0026539	5.9	49
tt0026540	6.0	28
tt0026541	6.9	29
tt0026542	6.1	130
tt0026543	7.1	42
tt0026545	6.7	15
tt0026546	7.3	9
tt0026549	6.7	101
tt0026551	6.4	75
tt0026553	6.6	111
tt0026554	6.1	7
tt0026555	3.6	13
tt0026556	6.6	123
tt0026557	7.0	19
tt0026558	5.7	85
tt0026560	7.3	34
tt0026562	6.8	35
tt0026563	4.2	29
tt0026564	7.5	1087
tt0026565	7.5	32
tt0026566	5.3	6
tt0026567	5.9	17
tt0026568	5.5	15
tt0026569	6.6	129
tt0026570	5.1	9
tt0026571	6.5	112
tt0026572	6.2	48
tt0026573	7.3	172
tt0026574	6.9	14
tt0026575	6.4	70
tt0026576	6.6	12
tt0026578	7.0	20
tt0026579	6.2	19
tt0026580	6.9	500
tt0026581	6.9	9
tt0026583	6.6	36
tt0026584	6.8	24
tt0026588	7.2	39
tt0026591	6.0	39
tt0026592	6.0	6
tt0026593	6.2	71
tt0026594	5.5	18
tt0026595	6.6	17
tt0026596	7.0	22
tt0026597	4.9	33
tt0026598	5.5	68
tt0026599	6.0	110
tt0026601	6.4	124
tt0026602	5.6	41
tt0026605	6.4	847
tt0026606	6.8	113
tt0026607	6.2	363
tt0026608	5.9	43
tt0026609	5.9	119
tt0026610	6.3	56
tt0026611	5.7	6
tt0026612	5.0	61
tt0026614	5.0	362
tt0026615	7.0	36
tt0026616	5.7	62
tt0026617	6.0	8
tt0026618	7.1	8
tt0026619	6.9	17
tt0026620	6.5	12
tt0026621	6.5	150
tt0026623	6.9	51
tt0026624	7.0	14
tt0026628	2.5	10
tt0026629	6.9	127
tt0026631	7.1	9
tt0026632	6.1	203
tt0026633	5.5	252
tt0026635	5.2	59
tt0026636	6.0	41
tt0026637	6.2	39
tt0026638	7.1	83
tt0026640	6.1	136
tt0026641	6.9	1243
tt0026643	7.1	2366
tt0026644	5.9	269
tt0026646	6.8	56
tt0026647	7.3	82
tt0026648	5.2	8
tt0026649	5.9	69
tt0026650	4.9	30
tt0026651	5.8	91
tt0026652	5.2	227
tt0026653	6.6	19
tt0026654	6.4	74
tt0026655	6.6	36
tt0026656	6.4	116
tt0026657	6.9	26
tt0026660	6.0	187
tt0026661	7.1	39
tt0026663	7.3	4013
tt0026667	6.9	675
tt0026668	6.0	46
tt0026669	5.2	195
tt0026670	6.3	6
tt0026671	6.5	194
tt0026672	6.7	20
tt0026673	6.6	15
tt0026674	5.8	71
tt0026675	6.2	300
tt0026676	7.5	1006
tt0026677	6.5	41
tt0026678	7.0	34
tt0026682	6.6	169
tt0026683	3.9	661
tt0026684	5.4	196
tt0026685	6.3	3934
tt0026688	6.9	135
tt0026689	6.5	96
tt0026691	6.0	82
tt0026692	6.8	109
tt0026693	6.0	7
tt0026694	6.1	31
tt0026697	6.3	70
tt0026698	6.1	33
tt0026699	6.6	28
tt0026700	5.0	21
tt0026703	7.0	144
tt0026704	5.2	89
tt0026705	6.6	87
tt0026706	7.6	927
tt0026707	7.2	659
tt0026708	6.2	242
tt0026709	6.6	211
tt0026710	7.2	513
tt0026711	4.6	139
tt0026713	6.1	79
tt0026714	6.9	2897
tt0026716	6.2	9
tt0026717	6.1	28
tt0026718	5.9	27
tt0026720	6.9	119
tt0026721	6.0	177
tt0026722	6.3	36
tt0026723	6.7	394
tt0026724	5.7	27
tt0026725	7.7	3089
tt0026726	5.1	66
tt0026728	8.3	6
tt0026730	6.6	17
tt0026731	4.9	37
tt0026735	5.9	68
tt0026737	6.0	193
tt0026738	6.5	44
tt0026739	6.8	938
tt0026740	4.3	499
tt0026741	5.6	63
tt0026742	5.6	166
tt0026743	5.9	261
tt0026744	6.8	617
tt0026746	6.8	21
tt0026747	7.0	86
tt0026748	7.4	889
tt0026749	6.6	58
tt0026751	4.8	20
tt0026752	7.7	19128
tt0026753	6.6	85
tt0026754	5.3	24
tt0026755	4.9	617
tt0026756	5.5	138
tt0026757	6.3	6
tt0026758	6.6	365
tt0026759	5.5	614
tt0026761	5.7	53
tt0026762	6.9	97
tt0026766	5.5	6
tt0026768	6.7	1087
tt0026769	6.0	21
tt0026771	5.1	16
tt0026772	5.5	254
tt0026773	4.5	136
tt0026774	5.3	197
tt0026775	6.1	167
tt0026776	6.8	64
tt0026777	7.2	13
tt0026778	7.9	28809
tt0026779	5.5	62
tt0026781	6.0	307
tt0026783	6.0	44
tt0026784	6.5	247
tt0026785	5.5	24
tt0026786	5.8	6
tt0026787	6.0	562
tt0026788	5.8	118
tt0026789	6.4	76
tt0026790	4.5	37
tt0026791	5.6	26
tt0026792	6.4	8
tt0026793	6.8	224
tt0026794	4.0	23
tt0026796	7.2	42
tt0026797	5.5	74
tt0026798	5.8	35
tt0026799	6.5	117
tt0026802	6.0	7
tt0026805	6.5	223
tt0026806	6.2	49
tt0026807	6.9	22
tt0026809	5.8	133
tt0026810	6.7	13
tt0026811	6.0	109
tt0026812	5.6	122
tt0026813	5.4	34
tt0026815	4.6	7
tt0026816	7.5	1012
tt0026817	4.4	13
tt0026818	5.5	81
tt0026819	6.1	276
tt0026820	4.9	10
tt0026821	7.2	30
tt0026822	6.9	74
tt0026823	6.7	23
tt0026824	6.4	129
tt0026825	6.2	5
tt0026826	6.6	24
tt0026828	6.3	34
tt0026829	6.4	26
tt0026830	7.2	219
tt0026831	6.9	173
tt0026832	4.5	48
tt0026834	7.3	158
tt0026835	6.7	384
tt0026836	7.0	12
tt0026838	6.3	7
tt0026839	6.1	164
tt0026840	6.7	1154
tt0026841	6.0	12
tt0026842	5.6	102
tt0026843	3.3	11
tt0026846	5.2	694
tt0026848	7.7	538
tt0026849	6.4	31
tt0026851	4.6	42
tt0026852	6.9	237
tt0026854	7.1	202
tt0026855	6.2	51
tt0026856	5.5	83
tt0026857	5.1	27
tt0026858	5.6	30
tt0026859	6.8	113
tt0026860	7.3	27
tt0026861	5.9	27
tt0026862	6.9	76
tt0026863	5.8	42
tt0026864	6.5	132
tt0026865	6.4	126
tt0026866	7.1	1665
tt0026867	6.3	383
tt0026868	6.2	409
tt0026870	6.4	195
tt0026871	7.1	147
tt0026872	7.3	811
tt0026874	6.8	40
tt0026875	7.3	38
tt0026876	6.4	7
tt0026877	5.4	58
tt0026878	7.9	632
tt0026880	6.2	6
tt0026882	5.9	38
tt0026886	6.7	87
tt0026889	6.0	7
tt0026890	7.2	18
tt0026891	6.4	384
tt0026892	7.2	20
tt0026893	6.6	223
tt0026894	6.6	51
tt0026895	6.8	439
tt0026897	6.6	143
tt0026898	5.5	8
tt0026900	6.2	48
tt0026901	5.9	129
tt0026903	4.0	57
tt0026904	6.0	14
tt0026905	4.8	6
tt0026907	4.8	29
tt0026908	5.5	498
tt0026909	5.4	24
tt0026910	5.7	110
tt0026912	7.0	4092
tt0026914	6.5	938
tt0026916	4.9	54
tt0026917	5.8	119
tt0026918	5.8	60
tt0026919	5.9	167
tt0026920	5.9	9
tt0026921	6.8	398
tt0026922	6.6	614
tt0026923	5.2	16
tt0026925	7.1	496
tt0026926	6.3	187
tt0026928	6.0	11
tt0026929	5.4	40
tt0026930	6.1	9
tt0026931	6.6	25
tt0026932	6.4	775
tt0026933	6.1	8
tt0026934	6.4	106
tt0026935	6.2	35
tt0026937	5.7	15
tt0026939	5.9	195
tt0026940	5.4	20
tt0026941	6.5	490
tt0026942	7.1	2704
tt0026943	4.7	16
tt0026945	6.1	22
tt0026949	5.4	21
tt0026952	5.4	25
tt0026953	6.9	14
tt0026955	7.6	3407
tt0026956	6.3	66
tt0026958	4.6	22
tt0026959	5.9	10
tt0026960	7.2	30
tt0026962	6.4	61
tt0026963	6.6	56
tt0026966	5.5	474
tt0026967	8.1	16
tt0026968	6.8	16
tt0026969	5.8	6
tt0026970	6.5	226
tt0026971	4.3	155
tt0026972	6.6	1658
tt0026973	6.2	402
tt0026975	5.2	28
tt0026978	6.0	178
tt0026980	6.3	223
tt0026981	4.3	74
tt0026982	6.6	72
tt0026983	6.5	1309
tt0026984	6.7	78
tt0026985	5.6	8
tt0026986	6.5	525
tt0026987	6.7	10
tt0026988	6.1	241
tt0026991	5.4	136
tt0026992	6.8	118
tt0026993	6.0	6
tt0026995	5.6	23
tt0026996	6.2	65
tt0026997	5.9	11
tt0026998	7.1	14
tt0026999	5.7	15
tt0027000	6.8	115
tt0027001	5.7	98
tt0027002	6.1	119
tt0027003	4.8	29
tt0027004	6.5	78
tt0027006	5.0	7
tt0027007	5.6	56
tt0027008	5.4	18
tt0027010	6.8	51
tt0027011	6.2	21
tt0027013	5.6	18
tt0027014	5.4	59
tt0027015	6.3	31
tt0027016	5.5	17
tt0027017	4.5	11
tt0027018	6.4	125
tt0027020	6.1	143
tt0027021	6.1	21
tt0027024	6.6	10
tt0027025	6.6	104
tt0027026	5.8	22
tt0027027	6.9	57
tt0027028	6.3	191
tt0027029	6.8	645
tt0027030	5.2	22
tt0027031	7.2	180
tt0027033	6.3	221
tt0027034	6.1	15
tt0027035	7.5	111
tt0027036	6.5	37
tt0027037	6.0	40
tt0027039	5.5	132
tt0027040	6.7	1011
tt0027041	5.9	120
tt0027042	7.2	805
tt0027043	7.0	32
tt0027044	6.2	27
tt0027045	5.8	159
tt0027046	5.3	15
tt0027047	6.2	19
tt0027050	6.6	387
tt0027051	6.2	5
tt0027052	5.8	36
tt0027053	5.7	102
tt0027054	5.3	18
tt0027055	7.3	88
tt0027056	6.9	82
tt0027057	4.8	96
tt0027058	6.3	50
tt0027059	6.5	202
tt0027060	5.9	14
tt0027061	5.5	152
tt0027062	5.7	176
tt0027063	5.6	22
tt0027064	6.0	105
tt0027067	6.2	3271
tt0027068	7.6	107
tt0027069	6.5	39
tt0027070	6.2	106
tt0027071	4.8	46
tt0027072	6.3	18
tt0027073	6.2	1576
tt0027074	6.2	62
tt0027075	7.8	4751
tt0027076	7.8	860
tt0027077	6.8	75
tt0027078	7.0	28
tt0027080	5.4	118
tt0027081	7.5	165
tt0027082	5.2	5
tt0027083	7.2	12
tt0027084	6.4	21
tt0027085	4.8	10
tt0027086	5.0	17
tt0027087	5.1	731
tt0027088	6.5	161
tt0027089	7.5	1126
tt0027090	7.1	73
tt0027091	5.0	45
tt0027093	5.8	38
tt0027096	6.9	19
tt0027097	8.2	668
tt0027098	5.5	71
tt0027099	5.9	281
tt0027100	6.9	947
tt0027101	5.2	17
tt0027102	6.4	100
tt0027103	6.4	5
tt0027104	6.0	23
tt0027105	6.3	24
tt0027108	5.1	14
tt0027109	5.5	52
tt0027110	6.1	146
tt0027111	5.5	93
tt0027112	5.9	134
tt0027113	7.7	1832
tt0027114	5.7	6
tt0027115	6.2	48
tt0027116	4.8	10
tt0027117	7.3	37
tt0027118	7.7	1144
tt0027120	5.7	26
tt0027121	4.8	31
tt0027122	6.3	16
tt0027123	6.1	83
tt0027124	6.7	105
tt0027125	7.8	15810
tt0027126	7.2	2004
tt0027127	6.4	7
tt0027128	6.2	22
tt0027130	4.9	19
tt0027131	6.1	619
tt0027132	5.7	14
tt0027133	6.9	301
tt0027134	6.7	18
tt0027136	5.9	483
tt0027138	7.5	305
tt0027139	6.4	105
tt0027140	7.0	43
tt0027143	6.7	19
tt0027147	6.4	39
tt0027148	6.3	21
tt0027151	6.4	5
tt0027152	7.8	571
tt0027153	4.7	17
tt0027154	6.6	46
tt0027155	7.1	7
tt0027156	6.2	39
tt0027157	5.4	42
tt0027160	6.4	8
tt0027161	6.5	6
tt0027162	5.6	9
tt0027163	6.8	87
tt0027164	6.1	225
tt0027165	4.9	21
tt0027166	6.0	117
tt0027167	4.2	40
tt0027169	6.4	5
tt0027173	5.2	17
tt0027175	7.3	48
tt0027176	4.3	42
tt0027177	4.5	10
tt0027180	5.8	40
tt0027181	6.1	7
tt0027182	5.4	15
tt0027183	6.3	332
tt0027184	6.1	77
tt0027185	6.0	143
tt0027186	6.1	16
tt0027187	5.9	90
tt0027188	6.6	289
tt0027189	6.7	674
tt0027190	5.8	6
tt0027193	6.7	10
tt0027194	6.4	4324
tt0027195	6.6	8
tt0027196	6.0	158
tt0027197	5.7	6
tt0027198	6.0	9
tt0027199	5.7	27
tt0027200	5.7	390
tt0027201	5.7	75
tt0027202	6.8	49
tt0027203	5.5	52
tt0027204	6.2	169
tt0027205	6.7	575
tt0027206	6.6	22
tt0027207	6.6	99
tt0027208	6.4	8
tt0027209	6.0	7
tt0027212	7.1	622
tt0027214	7.3	1913
tt0027215	6.1	47
tt0027217	5.6	15
tt0027218	6.7	11
tt0027221	6.5	480
tt0027222	5.4	73
tt0027223	6.9	15
tt0027225	5.5	8
tt0027227	6.5	293
tt0027228	6.2	508
tt0027229	5.2	15
tt0027230	4.9	26
tt0027231	6.2	136
tt0027233	7.0	158
tt0027235	6.7	219
tt0027236	6.3	10
tt0027237	6.8	30
tt0027238	7.1	11
tt0027239	5.2	10
tt0027240	7.7	528
tt0027241	5.2	41
tt0027243	6.5	19
tt0027244	6.8	105
tt0027247	6.5	72
tt0027248	5.8	72
tt0027250	6.2	253
tt0027251	6.9	8
tt0027252	5.7	43
tt0027253	7.2	24
tt0027254	6.3	358
tt0027255	5.6	126
tt0027256	7.2	88
tt0027257	6.8	82
tt0027258	6.6	527
tt0027259	6.6	34
tt0027260	7.7	8687
tt0027265	6.8	39
tt0027268	5.3	6
tt0027270	6.3	85
tt0027271	5.9	30
tt0027272	5.8	45
tt0027273	6.7	40
tt0027274	4.6	21
tt0027275	6.4	358
tt0027276	7.0	93
tt0027277	6.8	119
tt0027278	6.7	26
tt0027279	5.9	42
tt0027280	5.7	163
tt0027281	7.3	809
tt0027285	6.2	45
tt0027286	6.3	1486
tt0027289	4.7	45
tt0027293	6.1	264
tt0027294	5.8	28
tt0027296	6.0	44
tt0027297	6.4	37
tt0027300	6.3	1475
tt0027301	8.1	553
tt0027302	6.4	269
tt0027304	6.5	45
tt0027305	6.7	109
tt0027306	5.7	6
tt0027307	7.4	797
tt0027308	5.3	38
tt0027311	5.9	612
tt0027312	6.9	52
tt0027314	5.5	27
tt0027315	6.1	68
tt0027316	5.2	53
tt0027317	8.2	5
tt0027318	6.1	30
tt0027319	7.0	15
tt0027320	6.4	15
tt0027321	6.3	51
tt0027322	6.3	46
tt0027324	7.3	24
tt0027325	6.1	7
tt0027326	6.3	12
tt0027327	6.9	44
tt0027331	6.2	476
tt0027332	7.2	143
tt0027333	5.9	29
tt0027335	5.0	28
tt0027336	7.6	2736
tt0027338	5.6	26
tt0027339	6.4	228
tt0027340	7.0	42
tt0027342	7.5	844
tt0027344	7.8	32
tt0027345	6.3	256
tt0027347	5.9	35
tt0027348	5.9	74
tt0027349	5.1	48
tt0027351	6.4	31
tt0027352	5.8	166
tt0027353	6.5	217
tt0027354	5.6	35
tt0027355	5.7	129
tt0027356	6.0	251
tt0027357	6.6	643
tt0027358	5.4	89
tt0027359	6.1	77
tt0027360	6.7	11
tt0027361	5.9	214
tt0027362	5.4	158
tt0027364	6.7	141
tt0027365	6.1	46
tt0027366	5.3	54
tt0027367	7.0	2299
tt0027368	5.2	6
tt0027369	4.7	33
tt0027370	5.7	7
tt0027371	7.3	146
tt0027372	6.0	91
tt0027373	6.2	10
tt0027375	6.8	16
tt0027376	6.8	1640
tt0027377	6.3	127
tt0027378	6.7	24
tt0027380	5.4	40
tt0027381	5.7	128
tt0027382	6.2	48
tt0027383	6.4	20
tt0027384	6.5	39
tt0027385	7.2	236
tt0027386	5.8	55
tt0027387	6.7	1305
tt0027388	5.8	21
tt0027389	6.9	14
tt0027390	7.0	146
tt0027391	6.4	66
tt0027392	5.8	78
tt0027393	5.8	29
tt0027395	5.7	498
tt0027396	5.7	94
tt0027397	7.4	159
tt0027398	5.2	47
tt0027399	5.8	26
tt0027400	5.3	74
tt0027401	7.1	169
tt0027403	6.0	10
tt0027404	8.4	8
tt0027405	5.9	37
tt0027406	5.9	54
tt0027407	7.1	2324
tt0027408	5.9	88
tt0027409	6.8	56
tt0027410	6.9	9
tt0027412	5.8	32
tt0027413	6.6	1654
tt0027414	6.1	91
tt0027415	7.0	107
tt0027416	6.4	24
tt0027417	6.4	11
tt0027420	4.7	99
tt0027421	7.2	1068
tt0027422	6.1	16
tt0027423	6.8	27
tt0027424	6.2	38
tt0027425	5.2	46
tt0027427	7.1	63
tt0027428	6.5	468
tt0027429	6.2	413
tt0027431	5.0	8
tt0027432	6.9	95
tt0027433	6.2	51
tt0027434	5.4	71
tt0027435	6.3	33
tt0027436	6.2	59
tt0027437	6.0	89
tt0027438	7.1	4116
tt0027439	7.0	1407
tt0027440	7.3	1820
tt0027441	7.1	1267
tt0027442	7.2	1242
tt0027443	6.1	201
tt0027444	6.2	112
tt0027445	6.3	459
tt0027446	7.2	412
tt0027447	6.5	10
tt0027448	7.0	185
tt0027450	6.3	14
tt0027451	6.5	57
tt0027452	5.3	75
tt0027453	7.2	309
tt0027455	6.0	273
tt0027456	5.8	126
tt0027457	6.9	25
tt0027458	5.6	10
tt0027459	7.0	1582
tt0027460	6.3	55
tt0027462	6.3	87
tt0027464	6.2	440
tt0027465	7.3	26
tt0027466	6.8	16
tt0027467	6.2	6
tt0027468	6.9	1260
tt0027469	6.1	48
tt0027470	5.1	104
tt0027471	6.2	72
tt0027472	4.0	8
tt0027473	6.1	143
tt0027474	7.2	724
tt0027475	6.6	10
tt0027476	6.2	28
tt0027477	5.0	37
tt0027478	7.4	2603
tt0027479	5.6	183
tt0027480	7.1	10
tt0027481	5.5	198
tt0027482	5.9	144
tt0027483	6.5	13
tt0027484	6.6	232
tt0027488	4.6	181
tt0027489	7.6	1185
tt0027490	6.1	99
tt0027493	7.4	8
tt0027494	6.1	7
tt0027495	7.1	44
tt0027496	5.2	185
tt0027498	6.5	20
tt0027499	5.6	194
tt0027501	5.5	199
tt0027502	6.5	95
tt0027503	7.1	125
tt0027504	5.2	136
tt0027505	5.2	32
tt0027509	7.0	82
tt0027510	7.0	15
tt0027511	6.0	77
tt0027513	5.6	16
tt0027514	5.8	59
tt0027515	7.2	1909
tt0027516	6.8	231
tt0027517	5.2	79
tt0027518	6.7	346
tt0027519	4.9	26
tt0027520	6.7	15
tt0027521	7.0	3356
tt0027522	6.7	27
tt0027527	6.8	724
tt0027528	6.3	25
tt0027529	8.1	1674
tt0027530	7.1	141
tt0027532	7.8	7294
tt0027534	5.9	15
tt0027536	6.8	100
tt0027537	6.6	90
tt0027538	7.2	772
tt0027539	7.3	50
tt0027540	5.8	62
tt0027541	6.5	29
tt0027543	5.7	79
tt0027544	6.6	29
tt0027545	6.4	5112
tt0027546	5.4	36
tt0027548	6.3	10
tt0027551	5.9	61
tt0027552	7.6	1480
tt0027554	7.1	31
tt0027555	6.0	7
tt0027556	7.2	6
tt0027557	7.3	43
tt0027558	6.4	62
tt0027560	5.7	133
tt0027561	6.8	24
tt0027562	6.3	327
tt0027563	6.1	28
tt0027564	6.2	27
tt0027565	7.3	11
tt0027568	5.6	44
tt0027569	7.0	998
tt0027570	7.2	24
tt0027571	6.3	26
tt0027572	6.0	7
tt0027573	7.2	6
tt0027577	7.7	53
tt0027578	6.6	15
tt0027581	6.8	8
tt0027584	5.7	10
tt0027585	6.9	434
tt0027586	6.1	24
tt0027587	5.8	8
tt0027588	7.1	8
tt0027589	6.8	27
tt0027590	6.2	56
tt0027592	6.7	22
tt0027593	7.0	1412
tt0027594	6.2	116
tt0027596	2.8	11
tt0027600	5.6	11
tt0027601	7.7	499
tt0027602	5.0	7
tt0027605	5.8	9
tt0027606	6.3	71
tt0027607	5.8	100
tt0027609	7.3	11
tt0027610	5.3	67
tt0027611	7.2	30
tt0027612	6.2	8
tt0027613	7.2	15
tt0027614	5.9	13
tt0027615	6.4	8
tt0027616	5.9	242
tt0027617	7.2	25
tt0027621	6.2	6
tt0027622	6.3	98
tt0027623	7.1	1966
tt0027624	6.7	504
tt0027626	6.7	9
tt0027627	6.1	31
tt0027629	6.3	27
tt0027630	7.2	3679
tt0027631	6.5	11
tt0027633	5.4	5
tt0027634	6.0	28
tt0027635	6.1	84
tt0027638	5.7	6
tt0027639	6.5	35
tt0027640	6.6	5
tt0027641	3.2	14
tt0027642	6.2	6
tt0027643	5.1	14
tt0027645	5.2	65
tt0027646	6.4	17
tt0027647	4.7	46
tt0027648	5.7	12
tt0027652	7.9	10339
tt0027653	7.3	205
tt0027654	4.7	136
tt0027656	6.1	347
tt0027657	5.9	1237
tt0027658	6.5	24
tt0027659	7.3	7
tt0027660	6.2	246
tt0027661	6.2	13
tt0027663	5.9	8
tt0027664	6.6	965
tt0027665	6.0	333
tt0027666	6.0	8
tt0027667	7.1	12
tt0027668	4.3	7
tt0027669	4.7	134
tt0027670	6.9	70
tt0027672	7.5	2186
tt0027673	6.2	11
tt0027674	6.9	8
tt0027675	6.9	21
tt0027676	6.6	23
tt0027677	6.4	255
tt0027678	6.2	150
tt0027679	6.7	153
tt0027680	7.0	22
tt0027681	7.0	11
tt0027682	6.7	6
tt0027683	6.9	180
tt0027684	6.6	420
tt0027686	6.5	846
tt0027687	6.4	795
tt0027688	6.4	170
tt0027690	5.7	934
tt0027691	6.7	98
tt0027692	5.8	31
tt0027693	6.8	240
tt0027697	6.3	787
tt0027698	6.7	6500
tt0027699	7.2	123
tt0027700	6.8	712
tt0027703	7.1	13
tt0027706	4.9	37
tt0027707	6.9	56
tt0027708	6.7	11
tt0027709	6.0	9
tt0027710	6.9	31
tt0027712	4.8	24
tt0027713	6.0	8
tt0027714	7.6	465
tt0027715	6.5	6
tt0027716	5.7	14
tt0027717	6.1	117
tt0027718	5.3	44
tt0027720	5.7	80
tt0027721	7.3	22
tt0027722	6.1	99
tt0027724	5.7	19
tt0027725	7.4	106
tt0027726	6.1	757
tt0027727	5.6	108
tt0027728	5.8	16
tt0027730	7.2	5
tt0027731	5.5	13
tt0027733	6.2	15
tt0027734	5.6	17
tt0027736	5.0	14
tt0027737	7.0	25
tt0027738	5.6	8
tt0027739	5.4	41
tt0027740	7.0	13
tt0027741	6.4	89
